time,ax,ay,az,gx,gy,gz,mx,my,mz,depth,current,voltage,temperature
2022-12-13 19:04:17.304836,-0.01,-0.14,1.02,-31.95,-11.07,3.34,-0.66,0.85,-0.57,,,,
2022-12-13 19:04:17.350817,,,,,,,,,,0.46,,,
2022-12-13 19:04:17.351843,,,,,,,,,,,,,29.07
2022-12-13 19:04:17.857291,0.03,0.07,1.11,2.07,-4.87,8.23,-0.67,0.81,-0.58,,,,
2022-12-13 19:04:17.900078,,,,,,,,,,0.47,,,
2022-12-13 19:04:17.901829,,,,,,,,,,,,,29.07
2022-12-13 19:04:18.369663,,,,,,,,,,,1.38,,
2022-12-13 19:04:18.370244,,,,,,,,,,,,12.23,
2022-12-13 19:04:18.410263,-0.01,0.07,1.05,-7.95,-11.19,4.3,-0.66,0.83,-0.56,,,,
2022-12-13 19:04:18.453016,,,,,,,,,,0.45,,,
2022-12-13 19:04:18.454667,,,,,,,,,,,,,29.06
2022-12-13 19:04:18.962593,0.03,0.04,1.02,1.27,8.3,5.72,-0.65,0.83,-0.57,,,,
2022-12-13 19:04:19.006210,,,,,,,,,,0.43,,,
2022-12-13 19:04:19.007509,,,,,,,,,,,,,29.06
2022-12-13 19:04:19.515690,0.13,0.01,1.01,3.33,8.62,2.36,-0.62,0.84,-0.58,,,,
2022-12-13 19:04:19.558612,,,,,,,,,,0.4,,,
2022-12-13 19:04:19.560256,,,,,,,,,,,,,29.06
2022-12-13 19:04:19.894021,,,,,,,,,,,0.88,,
2022-12-13 19:04:19.894564,,,,,,,,,,,,12.23,
2022-12-13 19:04:20.068218,0.2,-0.03,0.99,2.41,3.46,0.81,-0.59,0.85,-0.6,,,,
2022-12-13 19:04:20.111571,,,,,,,,,,0.38,,,
2022-12-13 19:04:20.113074,,,,,,,,,,,,,29.06
2022-12-13 19:04:20.621132,0.21,-0.06,0.99,1.02,-1.0,-0.67,-0.59,0.87,-0.59,,,,
2022-12-13 19:04:20.664559,,,,,,,,,,0.35,,,
2022-12-13 19:04:20.665964,,,,,,,,,,,,,29.06
2022-12-13 19:04:21.174211,0.18,-0.08,0.99,-0.8,-4.31,-1.76,-0.6,0.87,-0.59,,,,
2022-12-13 19:04:21.217454,,,,,,,,,,0.33,,,
2022-12-13 19:04:21.218760,,,,,,,,,,,,,29.06
2022-12-13 19:04:21.418414,,,,,,,,,,,1.63,,
2022-12-13 19:04:21.418953,,,,,,,,,,,,12.25,
2022-12-13 19:04:21.726612,0.13,-0.08,1.0,-2.48,-5.24,-2.71,-0.62,0.86,-0.58,,,,
2022-12-13 19:04:21.770249,,,,,,,,,,0.3,,,
2022-12-13 19:04:21.771730,,,,,,,,,,,,,29.06
2022-12-13 19:04:22.279655,0.08,-0.06,1.01,-3.25,-4.0,-3.2,-0.64,0.84,-0.58,,,,
2022-12-13 19:04:22.322704,,,,,,,,,,0.26,,,
2022-12-13 19:04:22.324318,,,,,,,,,,,,,29.06
2022-12-13 19:04:22.833016,0.06,-0.04,1.02,-3.33,-1.66,-3.65,-0.65,0.82,-0.58,,,,
2022-12-13 19:04:22.875885,,,,,,,,,,0.22,,,
2022-12-13 19:04:22.877370,,,,,,,,,,,,,29.06
2022-12-13 19:04:22.942987,,,,,,,,,,,1.63,,
2022-12-13 19:04:22.943536,,,,,,,,,,,,12.26,
2022-12-13 19:04:23.385399,0.05,-0.02,1.02,-3.0,0.4,-3.77,-0.65,0.81,-0.58,,,,
2022-12-13 19:04:23.429150,,,,,,,,,,0.18,,,
2022-12-13 19:04:23.430207,,,,,,,,,,,,,29.06
2022-12-13 19:04:23.938387,0.06,0.0,1.01,-3.13,0.87,-3.39,-0.65,0.79,-0.58,,,,
2022-12-13 19:04:23.981091,,,,,,,,,,0.14,,,
2022-12-13 19:04:23.982938,,,,,,,,,,,,,29.06
2022-12-13 19:04:24.467872,,,,,,,,,,,1.25,,
2022-12-13 19:04:24.468526,,,,,,,,,,,,12.25,
2022-12-13 19:04:24.490599,0.08,0.02,1.01,-2.77,0.35,-3.39,-0.65,0.78,-0.58,,,,
2022-12-13 19:04:24.534238,,,,,,,,,,0.1,,,
2022-12-13 19:04:24.535716,,,,,,,,,,,,,29.06
2022-12-13 19:04:25.043811,0.09,0.04,1.01,-3.34,-0.26,-2.88,-0.65,0.75,-0.58,,,,
2022-12-13 19:04:25.086661,,,,,,,,,,0.06,,,
2022-12-13 19:04:25.088529,,,,,,,,,,,,,29.05
2022-12-13 19:04:25.596625,0.08,0.06,1.01,-2.61,-0.81,-2.77,-0.65,0.74,-0.58,,,,
2022-12-13 19:04:25.639564,,,,,,,,,,0.02,,,
2022-12-13 19:04:25.641475,,,,,,,,,,,,,29.05
2022-12-13 19:04:25.992080,,,,,,,,,,,1.88,,
2022-12-13 19:04:25.992583,,,,,,,,,,,,12.24,
2022-12-13 19:04:26.149348,0.08,0.08,1.01,-2.72,-1.51,-2.61,-0.65,0.72,-0.58,,,,
2022-12-13 19:04:26.192985,,,,,,,,,,-0.01,,,
2022-12-13 19:04:26.194436,,,,,,,,,,,,,29.05
2022-12-13 19:04:26.702339,0.07,0.08,1.01,-0.94,-2.07,-2.2,-0.65,0.71,-0.57,,,,
2022-12-13 19:04:26.745264,,,,,,,,,,-0.04,,,
2022-12-13 19:04:26.746961,,,,,,,,,,,,,29.05
2022-12-13 19:04:27.254970,0.06,0.08,1.01,0.63,-1.43,-2.55,-0.65,0.7,-0.57,,,,
2022-12-13 19:04:27.298102,,,,,,,,,,-0.06,,,
2022-12-13 19:04:27.299823,,,,,,,,,,,,,29.05
2022-12-13 19:04:27.516728,,,,,,,,,,,1.13,,
2022-12-13 19:04:27.517486,,,,,,,,,,,,12.23,
2022-12-13 19:04:27.808110,0.04,0.04,1.02,3.15,-3.43,-2.77,-0.66,0.71,-0.57,,,,
2022-12-13 19:04:27.851153,,,,,,,,,,-0.06,,,
2022-12-13 19:04:27.852969,,,,,,,,,,,,,29.05
2022-12-13 19:04:28.361095,0.01,-0.0,1.01,1.96,-1.94,-2.83,-0.66,0.71,-0.56,,,,
2022-12-13 19:04:28.404269,,,,,,,,,,-0.06,,,
2022-12-13 19:04:28.405725,,,,,,,,,,,,,29.05
2022-12-13 19:04:28.913708,-0.0,0.0,1.02,-1.58,-1.14,-2.77,-0.66,0.7,-0.56,,,,
2022-12-13 19:04:28.956682,,,,,,,,,,-0.07,,,
2022-12-13 19:04:28.958404,,,,,,,,,,,,,29.05
2022-12-13 19:04:29.041165,,,,,,,,,,,0.63,,
2022-12-13 19:04:29.041696,,,,,,,,,,,,12.23,
2022-12-13 19:04:29.466617,-0.01,0.0,1.02,-0.59,-0.8,-2.38,-0.66,0.7,-0.56,,,,
2022-12-13 19:04:29.509456,,,,,,,,,,-0.07,,,
2022-12-13 19:04:29.511184,,,,,,,,,,,,,29.05
2022-12-13 19:04:30.019076,-0.01,-0.0,1.02,-1.43,-0.38,-1.94,-0.66,0.69,-0.56,,,,
2022-12-13 19:04:30.062327,,,,,,,,,,-0.07,,,
2022-12-13 19:04:30.064123,,,,,,,,,,,,,29.05
2022-12-13 19:04:30.565572,,,,,,,,,,,0.63,,
2022-12-13 19:04:30.566101,,,,,,,,,,,,12.26,
2022-12-13 19:04:30.571699,-0.01,-0.0,1.01,0.11,-0.19,-1.72,-0.66,0.68,-0.57,,,,
2022-12-13 19:04:30.614869,,,,,,,,,,-0.07,,,
2022-12-13 19:04:30.616570,,,,,,,,,,,,,29.05
2022-12-13 19:04:31.125348,-0.01,0.0,1.02,-1.2,0.42,-1.63,-0.65,0.67,-0.57,,,,
2022-12-13 19:04:31.168143,,,,,,,,,,-0.07,,,
2022-12-13 19:04:31.169879,,,,,,,,,,,,,29.05
2022-12-13 19:04:31.677551,-0.0,0.0,1.02,-1.06,-0.58,-1.18,-0.64,0.67,-0.56,,,,
2022-12-13 19:04:31.720743,,,,,,,,,,-0.06,,,
2022-12-13 19:04:31.722433,,,,,,,,,,,,,29.04
2022-12-13 19:04:32.090317,,,,,,,,,,,0.63,,
2022-12-13 19:04:32.090953,,,,,,,,,,,,12.25,
2022-12-13 19:04:32.229992,0.0,0.01,1.02,-0.25,0.28,-1.31,-0.64,0.66,-0.56,,,,
2022-12-13 19:04:32.273566,,,,,,,,,,-0.06,,,
2022-12-13 19:04:32.275201,,,,,,,,,,,,,29.04
2022-12-13 19:04:32.783121,0.0,0.01,1.02,-1.64,-0.11,-0.74,-0.63,0.65,-0.56,,,,
2022-12-13 19:04:32.826465,,,,,,,,,,-0.06,,,
2022-12-13 19:04:32.828052,,,,,,,,,,,,,29.04
2022-12-13 19:04:33.335929,0.01,-0.0,1.02,-0.68,0.99,-0.29,-0.63,0.65,-0.57,,,,
2022-12-13 19:04:33.379596,,,,,,,,,,-0.06,,,
2022-12-13 19:04:33.380896,,,,,,,,,,,,,29.04
2022-12-13 19:04:33.615108,,,,,,,,,,,0.88,,
2022-12-13 19:04:33.615710,,,,,,,,,,,,12.22,
2022-12-13 19:04:33.889095,0.02,0.01,1.02,-0.71,0.23,-0.63,-0.62,0.65,-0.57,,,,
2022-12-13 19:04:33.931937,,,,,,,,,,-0.06,,,
2022-12-13 19:04:33.933650,,,,,,,,,,,,,29.04
2022-12-13 19:04:34.441795,0.03,0.0,1.01,-1.29,0.11,-0.38,-0.61,0.64,-0.57,,,,
2022-12-13 19:04:34.484284,,,,,,,,,,-0.06,,,
2022-12-13 19:04:34.486165,,,,,,,,,,,,,29.04
2022-12-13 19:04:34.994415,0.02,0.01,1.02,0.07,-0.87,0.17,-0.61,0.64,-0.57,,,,
2022-12-13 19:04:35.037381,,,,,,,,,,-0.06,,,
2022-12-13 19:04:35.039508,,,,,,,,,,,,,29.04
2022-12-13 19:04:35.139320,,,,,,,,,,,1.25,,
2022-12-13 19:04:35.139987,,,,,,,,,,,,12.24,
2022-12-13 19:04:35.547311,0.02,0.01,1.02,-2.08,-1.09,0.02,-0.61,0.63,-0.57,,,,
2022-12-13 19:04:35.590731,,,,,,,,,,-0.06,,,
2022-12-13 19:04:35.592029,,,,,,,,,,,,,29.04
2022-12-13 19:04:36.100248,0.01,0.0,1.02,-0.66,0.25,0.6,-0.61,0.64,-0.57,,,,
2022-12-13 19:04:36.143246,,,,,,,,,,-0.06,,,
2022-12-13 19:04:36.144823,,,,,,,,,,,,,29.04
2022-12-13 19:04:36.653132,0.02,0.01,1.02,0.24,-2.08,0.42,-0.61,0.63,-0.58,,,,
2022-12-13 19:04:36.663942,,,,,,,,,,,1.0,,
2022-12-13 19:04:36.664474,,,,,,,,,,,,12.25,
2022-12-13 19:04:36.696533,,,,,,,,,,-0.06,,,
2022-12-13 19:04:36.697805,,,,,,,,,,,,,29.04
2022-12-13 19:04:37.206221,0.02,0.0,1.02,-1.35,-0.06,0.76,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:37.248985,,,,,,,,,,-0.06,,,
2022-12-13 19:04:37.250346,,,,,,,,,,,,,29.04
2022-12-13 19:04:37.758315,0.01,0.0,1.02,-1.06,-0.03,0.94,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:37.801857,,,,,,,,,,-0.06,,,
2022-12-13 19:04:37.803097,,,,,,,,,,,,,29.04
2022-12-13 19:04:38.188967,,,,,,,,,,,1.13,,
2022-12-13 19:04:38.189606,,,,,,,,,,,,12.25,
2022-12-13 19:04:38.310848,0.01,0.0,1.02,-0.71,-1.12,1.0,-0.6,0.63,-0.56,,,,
2022-12-13 19:04:38.354281,,,,,,,,,,-0.06,,,
2022-12-13 19:04:38.356174,,,,,,,,,,,,,29.04
2022-12-13 19:04:38.864224,0.0,0.0,1.02,-0.6,-0.12,0.88,-0.6,0.63,-0.56,,,,
2022-12-13 19:04:38.907171,,,,,,,,,,-0.06,,,
2022-12-13 19:04:38.908583,,,,,,,,,,,,,29.04
2022-12-13 19:04:39.416691,0.0,0.01,1.02,-0.58,-0.95,0.88,-0.61,0.63,-0.57,,,,
2022-12-13 19:04:39.460129,,,,,,,,,,-0.06,,,
2022-12-13 19:04:39.461582,,,,,,,,,,,,,29.04
2022-12-13 19:04:39.713384,,,,,,,,,,,0.75,,
2022-12-13 19:04:39.713973,,,,,,,,,,,,12.26,
2022-12-13 19:04:39.969450,0.0,0.0,1.02,-1.24,-0.2,1.61,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:40.012837,,,,,,,,,,-0.06,,,
2022-12-13 19:04:40.014171,,,,,,,,,,,,,29.04
2022-12-13 19:04:40.522078,0.0,0.0,1.02,-1.15,-0.07,1.5,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:40.565178,,,,,,,,,,-0.06,,,
2022-12-13 19:04:40.567226,,,,,,,,,,,,,29.04
2022-12-13 19:04:41.074619,0.01,0.0,1.02,0.13,-0.95,1.51,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:41.118245,,,,,,,,,,-0.06,,,
2022-12-13 19:04:41.120043,,,,,,,,,,,,,29.04
2022-12-13 19:04:41.237731,,,,,,,,,,,1.5,,
2022-12-13 19:04:41.238263,,,,,,,,,,,,12.24,
2022-12-13 19:04:41.628012,0.01,0.0,1.02,-1.02,-0.51,1.85,-0.6,0.62,-0.58,,,,
2022-12-13 19:04:41.671219,,,,,,,,,,-0.06,,,
2022-12-13 19:04:41.672568,,,,,,,,,,,,,29.04
2022-12-13 19:04:42.180594,0.01,0.0,1.02,-1.99,0.21,2.07,-0.6,0.62,-0.58,,,,
2022-12-13 19:04:42.224016,,,,,,,,,,-0.06,,,
2022-12-13 19:04:42.225462,,,,,,,,,,,,,29.04
2022-12-13 19:04:42.733865,0.01,0.0,1.02,0.57,-0.46,1.85,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:42.762443,,,,,,,,,,,0.88,,
2022-12-13 19:04:42.762974,,,,,,,,,,,,12.25,
2022-12-13 19:04:42.776283,,,,,,,,,,-0.06,,,
2022-12-13 19:04:42.778047,,,,,,,,,,,,,29.04
2022-12-13 19:04:43.286296,0.01,0.01,1.02,-1.37,-0.14,1.82,-0.59,0.62,-0.57,,,,
2022-12-13 19:04:43.329165,,,,,,,,,,-0.06,,,
2022-12-13 19:04:43.331162,,,,,,,,,,,,,29.04
2022-12-13 19:04:43.838754,0.01,-0.0,1.02,-1.09,-0.54,1.81,-0.59,0.62,-0.57,,,,
2022-12-13 19:04:43.882343,,,,,,,,,,-0.06,,,
2022-12-13 19:04:43.883702,,,,,,,,,,,,,29.04
2022-12-13 19:04:44.286685,,,,,,,,,,,1.13,,
2022-12-13 19:04:44.287265,,,,,,,,,,,,12.25,
2022-12-13 19:04:44.391626,0.03,0.01,1.02,0.19,-0.2,2.14,-0.6,0.62,-0.56,,,,
2022-12-13 19:04:44.434890,,,,,,,,,,-0.06,,,
2022-12-13 19:04:44.436418,,,,,,,,,,,,,29.04
2022-12-13 19:04:44.944615,0.02,0.0,1.02,-1.36,-0.57,2.07,-0.6,0.62,-0.58,,,,
2022-12-13 19:04:44.987603,,,,,,,,,,-0.06,,,
2022-12-13 19:04:44.989616,,,,,,,,,,,,,29.04
2022-12-13 19:04:45.497254,0.02,0.0,1.02,-0.62,-0.48,1.86,-0.59,0.62,-0.57,,,,
2022-12-13 19:04:45.540775,,,,,,,,,,-0.06,,,
2022-12-13 19:04:45.542156,,,,,,,,,,,,,29.04
2022-12-13 19:04:45.811482,,,,,,,,,,,0.88,,
2022-12-13 19:04:45.812031,,,,,,,,,,,,12.25,
2022-12-13 19:04:46.050336,0.01,0.0,1.02,-0.87,0.11,1.83,-0.59,0.62,-0.57,,,,
2022-12-13 19:04:46.093601,,,,,,,,,,-0.06,,,
2022-12-13 19:04:46.094621,,,,,,,,,,,,,29.04
2022-12-13 19:04:46.602655,0.01,0.0,1.01,-0.46,-1.15,1.96,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:46.646477,,,,,,,,,,-0.06,,,
2022-12-13 19:04:46.647770,,,,,,,,,,,,,29.04
2022-12-13 19:04:47.156010,0.02,0.0,1.02,-0.79,0.21,2.15,-0.6,0.62,-0.56,,,,
2022-12-13 19:04:47.198798,,,,,,,,,,-0.06,,,
2022-12-13 19:04:47.200625,,,,,,,,,,,,,29.04
2022-12-13 19:04:47.336161,,,,,,,,,,,1.13,,
2022-12-13 19:04:47.337183,,,,,,,,,,,,12.24,
2022-12-13 19:04:47.708568,0.01,0.0,1.01,-0.37,-0.6,1.65,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:47.751633,,,,,,,,,,-0.06,,,
2022-12-13 19:04:47.753189,,,,,,,,,,,,,29.04
2022-12-13 19:04:48.261647,0.01,0.0,1.02,-1.33,0.04,2.01,-0.6,0.62,-0.58,,,,
2022-12-13 19:04:48.304597,,,,,,,,,,-0.06,,,
2022-12-13 19:04:48.305932,,,,,,,,,,,,,29.04
2022-12-13 19:04:48.814354,0.02,-0.0,1.02,-0.63,-0.83,2.23,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:48.857099,,,,,,,,,,-0.06,,,
2022-12-13 19:04:48.858792,,,,,,,,,,,,,29.04
2022-12-13 19:04:48.859719,,,,,,,,,,,1.13,,
2022-12-13 19:04:48.860461,,,,,,,,,,,,12.24,
2022-12-13 19:04:49.366576,0.02,0.0,1.02,-0.86,0.6,2.07,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:49.410114,,,,,,,,,,-0.06,,,
2022-12-13 19:04:49.411486,,,,,,,,,,,,,29.04
2022-12-13 19:04:49.919884,0.01,0.0,1.02,-0.7,-0.74,2.11,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:49.962667,,,,,,,,,,-0.06,,,
2022-12-13 19:04:49.964522,,,,,,,,,,,,,29.04
2022-12-13 19:04:50.385045,,,,,,,,,,,1.5,,
2022-12-13 19:04:50.386075,,,,,,,,,,,,12.24,
2022-12-13 19:04:50.472183,0.02,0.0,1.02,-0.98,-0.11,2.21,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:50.515588,,,,,,,,,,-0.06,,,
2022-12-13 19:04:50.517081,,,,,,,,,,,,,29.04
2022-12-13 19:04:51.025587,0.02,0.0,1.02,-0.2,-0.55,2.22,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:51.070855,,,,,,,,,,-0.06,,,
2022-12-13 19:04:51.072013,,,,,,,,,,,,,29.04
2022-12-13 19:04:51.577948,0.02,0.0,1.02,-1.22,-0.22,2.17,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:51.621287,,,,,,,,,,-0.06,,,
2022-12-13 19:04:51.622806,,,,,,,,,,,,,29.04
2022-12-13 19:04:51.909150,,,,,,,,,,,0.63,,
2022-12-13 19:04:51.910055,,,,,,,,,,,,12.26,
2022-12-13 19:04:52.130343,0.01,-0.0,1.02,-0.48,0.22,2.1,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:52.174078,,,,,,,,,,-0.06,,,
2022-12-13 19:04:52.175368,,,,,,,,,,,,,29.04
2022-12-13 19:04:52.683087,0.02,0.0,1.02,-0.62,-1.43,1.94,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:52.726230,,,,,,,,,,-0.06,,,
2022-12-13 19:04:52.728010,,,,,,,,,,,,,29.04
2022-12-13 19:04:53.235778,0.02,0.01,1.02,-0.53,0.16,2.27,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:53.278976,,,,,,,,,,-0.06,,,
2022-12-13 19:04:53.280829,,,,,,,,,,,,,29.04
2022-12-13 19:04:53.434190,,,,,,,,,,,0.63,,
2022-12-13 19:04:53.434671,,,,,,,,,,,,12.25,
2022-12-13 19:04:53.789313,0.02,0.0,1.02,-1.36,-0.94,2.07,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:53.832372,,,,,,,,,,-0.06,,,
2022-12-13 19:04:53.833761,,,,,,,,,,,,,29.04
2022-12-13 19:04:54.341695,0.02,0.0,1.02,-0.52,-0.35,4.4,-0.6,0.62,-0.58,,,,
2022-12-13 19:04:54.385013,,,,,,,,,,-0.06,,,
2022-12-13 19:04:54.386480,,,,,,,,,,,,,29.04
2022-12-13 19:04:54.894680,0.02,0.0,1.02,-1.0,-0.09,1.73,-0.61,0.62,-0.57,,,,
2022-12-13 19:04:54.937690,,,,,,,,,,-0.06,,,
2022-12-13 19:04:54.939588,,,,,,,,,,,,,29.04
2022-12-13 19:04:54.958265,,,,,,,,,,,1.13,,
2022-12-13 19:04:54.958826,,,,,,,,,,,,12.24,
2022-12-13 19:04:55.447460,0.01,0.0,1.02,-0.65,-0.38,2.25,-0.6,0.62,-0.57,,,,
2022-12-13 19:04:55.490452,,,,,,,,,,-0.06,,,
2022-12-13 19:04:55.492285,,,,,,,,,,,,,29.04
2022-12-13 19:04:56.000450,0.01,0.01,1.02,-0.44,-1.29,2.2,-0.61,0.62,-0.56,,,,
2022-12-13 19:04:56.043058,,,,,,,,,,-0.06,,,
2022-12-13 19:04:56.044904,,,,,,,,,,,,,29.04
2022-12-13 19:04:56.483439,,,,,,,,,,,1.13,,
2022-12-13 19:04:56.483966,,,,,,,,,,,,12.24,
2022-12-13 19:04:56.552744,0.02,0.0,1.01,-0.73,-0.19,2.16,-0.61,0.62,-0.56,,,,
2022-12-13 19:04:56.596521,,,,,,,,,,-0.06,,,
2022-12-13 19:04:56.597707,,,,,,,,,,,,,29.04
2022-12-13 19:04:57.106471,0.02,0.0,1.02,-0.97,-0.43,2.34,-0.6,0.63,-0.57,,,,
2022-12-13 19:04:57.148797,,,,,,,,,,-0.06,,,
2022-12-13 19:04:57.150428,,,,,,,,,,,,,29.04
2022-12-13 19:04:57.658550,0.03,0.0,1.02,-0.94,-1.0,1.84,-0.6,0.63,-0.56,,,,
2022-12-13 19:04:57.701934,,,,,,,,,,-0.06,,,
2022-12-13 19:04:57.703260,,,,,,,,,,,,,29.04
2022-12-13 19:04:58.007715,,,,,,,,,,,0.88,,
2022-12-13 19:04:58.008254,,,,,,,,,,,,12.24,
2022-12-13 19:04:58.211668,0.02,0.0,1.02,-0.7,2.18,1.92,-0.61,0.63,-0.57,,,,
2022-12-13 19:04:58.254357,,,,,,,,,,-0.06,,,
2022-12-13 19:04:58.256285,,,,,,,,,,,,,29.04
2022-12-13 19:04:58.764341,0.01,0.0,1.02,-0.42,0.07,1.64,-0.61,0.63,-0.57,,,,
2022-12-13 19:04:58.807195,,,,,,,,,,-0.06,,,
2022-12-13 19:04:58.809185,,,,,,,,,,,,,29.04
2022-12-13 19:04:59.317377,0.02,0.0,1.02,-0.81,-1.25,1.65,-0.6,0.63,-0.56,,,,
2022-12-13 19:04:59.360354,,,,,,,,,,-0.06,,,
2022-12-13 19:04:59.362368,,,,,,,,,,,,,29.04
2022-12-13 19:04:59.532374,,,,,,,,,,,0.75,,
2022-12-13 19:04:59.532911,,,,,,,,,,,,12.26,
2022-12-13 19:04:59.870054,0.02,0.0,1.02,-1.19,0.07,1.65,-0.61,0.63,-0.57,,,,
2022-12-13 19:04:59.913141,,,,,,,,,,-0.06,,,
2022-12-13 19:04:59.914466,,,,,,,,,,,,,29.04
2022-12-13 19:05:00.422272,0.01,0.0,1.02,-0.75,-1.04,1.59,-0.6,0.64,-0.57,,,,
2022-12-13 19:05:00.465859,,,,,,,,,,-0.06,,,
2022-12-13 19:05:00.467174,,,,,,,,,,,,,29.04
2022-12-13 19:05:00.975224,0.02,0.0,1.02,-0.83,-0.18,1.99,-0.6,0.63,-0.57,,,,
2022-12-13 19:05:01.018311,,,,,,,,,,-0.06,,,
2022-12-13 19:05:01.020266,,,,,,,,,,,,,29.04
2022-12-13 19:05:01.056375,,,,,,,,,,,0.63,,
2022-12-13 19:05:01.056820,,,,,,,,,,,,12.26,
2022-12-13 19:05:01.527881,0.01,0.0,1.02,-0.52,0.4,1.86,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:01.571249,,,,,,,,,,-0.06,,,
2022-12-13 19:05:01.573040,,,,,,,,,,,,,29.04
2022-12-13 19:05:02.081172,0.01,0.0,1.02,-0.77,-0.99,1.71,-0.6,0.63,-0.57,,,,
2022-12-13 19:05:02.123864,,,,,,,,,,-0.06,,,
2022-12-13 19:05:02.125521,,,,,,,,,,,,,29.04
2022-12-13 19:05:02.581534,,,,,,,,,,,1.63,,
2022-12-13 19:05:02.582073,,,,,,,,,,,,12.23,
2022-12-13 19:05:02.633861,0.02,0.0,1.02,-1.21,-0.25,1.93,-0.61,0.62,-0.58,,,,
2022-12-13 19:05:02.676663,,,,,,,,,,-0.06,,,
2022-12-13 19:05:02.678439,,,,,,,,,,,,,29.04
2022-12-13 19:05:03.186447,0.01,0.0,1.02,-0.58,0.46,1.57,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:03.229744,,,,,,,,,,-0.06,,,
2022-12-13 19:05:03.231062,,,,,,,,,,,,,29.04
2022-12-13 19:05:03.739482,0.02,0.0,1.02,-0.78,-1.2,1.46,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:03.782356,,,,,,,,,,-0.06,,,
2022-12-13 19:05:03.783854,,,,,,,,,,,,,29.04
2022-12-13 19:05:04.106069,,,,,,,,,,,1.0,,
2022-12-13 19:05:04.106646,,,,,,,,,,,,12.24,
2022-12-13 19:05:04.292182,0.02,0.0,1.02,-0.71,-0.34,1.66,-0.61,0.62,-0.57,,,,
2022-12-13 19:05:04.335342,,,,,,,,,,-0.06,,,
2022-12-13 19:05:04.336637,,,,,,,,,,,,,29.04
2022-12-13 19:05:04.844928,0.01,0.0,1.02,-0.53,-0.01,1.46,-0.61,0.62,-0.57,,,,
2022-12-13 19:05:04.888084,,,,,,,,,,-0.06,,,
2022-12-13 19:05:04.889483,,,,,,,,,,,,,29.04
2022-12-13 19:05:05.397360,0.01,0.0,1.02,-0.99,-1.36,1.4,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:05.440217,,,,,,,,,,-0.06,,,
2022-12-13 19:05:05.442362,,,,,,,,,,,,,29.04
2022-12-13 19:05:05.630550,,,,,,,,,,,1.5,,
2022-12-13 19:05:05.631308,,,,,,,,,,,,12.23,
2022-12-13 19:05:05.950463,0.02,0.0,1.02,-0.69,-0.37,1.78,-0.6,0.62,-0.56,,,,
2022-12-13 19:05:05.993668,,,,,,,,,,-0.06,,,
2022-12-13 19:05:05.994954,,,,,,,,,,,,,29.04
2022-12-13 19:05:06.503350,0.02,0.0,1.02,-0.32,-0.38,1.64,-0.6,0.62,-0.56,,,,
2022-12-13 19:05:06.546368,,,,,,,,,,-0.06,,,
2022-12-13 19:05:06.547757,,,,,,,,,,,,,29.04
2022-12-13 19:05:07.055516,0.02,0.0,1.02,-0.79,-1.05,1.48,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:07.099050,,,,,,,,,,-0.06,,,
2022-12-13 19:05:07.100821,,,,,,,,,,,,,29.04
2022-12-13 19:05:07.154531,,,,,,,,,,,1.25,,
2022-12-13 19:05:07.155075,,,,,,,,,,,,12.25,
2022-12-13 19:05:07.608929,0.01,0.0,1.02,-1.34,0.75,1.38,-0.6,0.62,-0.56,,,,
2022-12-13 19:05:07.651671,,,,,,,,,,-0.06,,,
2022-12-13 19:05:07.653414,,,,,,,,,,,,,29.04
2022-12-13 19:05:08.161380,0.01,0.0,1.02,-0.3,-0.74,1.44,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:08.204275,,,,,,,,,,-0.06,,,
2022-12-13 19:05:08.206301,,,,,,,,,,,,,29.04
2022-12-13 19:05:08.679415,,,,,,,,,,,1.0,,
2022-12-13 19:05:08.680001,,,,,,,,,,,,12.24,
2022-12-13 19:05:08.714352,0.02,0.0,1.01,-0.68,-0.68,1.67,-0.6,0.62,-0.57,,,,
2022-12-13 19:05:08.756903,,,,,,,,,,-0.06,,,
2022-12-13 19:05:08.759128,,,,,,,,,,,,,29.04
